wealth,age,education,socioeconomic
30000,38,9,14113
30000,23,10,-18690
30000,73,8,23780
30000,35,15,95049
30000,25,10,-35194
30000,36,12,18985
30000,74,11,-24606
30000,38,12,-17590
30000,48,12,35525
30000,32,9,-20347
30000,53,13,-16785
30000,56,12,68014
30000,74,10,-7570
30000,31,11,-45797
30000,34,12,106282
30000,53,9,-13697
30000,63,9,-3172
30000,26,12,17215
30000,37,12,33217
30000,33,16,172926
30000,43,11,49719
30000,35,12,70743
30000,40,12,-7403
30000,27,13,-15744
30000,68,11,-17877
30000,48,12,-22122
30000,25,13,6008
30000,45,12,2392
30000,40,12,20672
30000,61,11,65465
30000,19,12,54984
30000,29,15,-17098
30000,34,10,-25507
30000,39,12,30997
30000,47,12,35068
30000,44,12,25225
30000,43,12,42815
30000,55,10,-25128
30000,49,12,22267
30000,21,14,10214
30000,33,16,6080
30000,40,14,12713
30000,42,14,4514
30000,68,11,693
30000,79,6,2711
30000,28,12,-20668
30000,58,11,-17247
30000,32,14,-12197
30000,46,12,-8857
30000,26,15,-11786
30000,65,11,28630
30000,39,12,-19595
30000,32,12,11249
30000,40,12,-18649
30000,27,14,-13223
30000,43,14,18418
30000,37,12,-13103
30000,35,15,34940
30000,54,12,-14876
30000,28,11,-39649
30000,38,12,7317
30000,43,12,39725
30000,29,10,10298
30000,28,14,-5634
30000,43,14,21812
30000,37,15,4904
30000,37,10,109980
30000,31,10,2550
30000,41,14,54702
30000,41,12,23967
30000,47,12,-8617
30000,40,11,-10688
30000,43,11,9278
30000,37,10,-33980
30000,38,13,152289
30000,30,12,23724
30000,48,12,32278
30000,52,12,45702
30000,54,12,19165
30000,41,17,-10406
30000,30,13,42608
30000,37,12,-4217
30000,33,14,26926
30000,54,10,18329
30000,35,15,27141
30000,48,10,1635
30000,43,11,-8020
30000,24,15,-1785
30000,44,11,10902
30000,36,12,16329
30000,63,12,1505
30000,46,12,115568
30000,25,11,-11186
30000,47,11,41736
30000,51,12,-21933
30000,44,12,22383
30000,47,12,-12900
30000,24,11,17599
30000,59,12,-6328
30000,61,12,28937
30000,55,15,37334
30000,24,11,-8008
30000,84,8,-19375
30000,47,12,59567
30000,25,13,4597
30000,34,16,18858
30000,29,14,-1017
30000,58,12,45976
30000,67,11,44360
30000,29,15,61980
30000,28,17,165192
30001,37,12,67355
30020,60,13,20092
30026,35,12,4585
30050,27,13,2832
30050,62,6,-18812
30050,26,12,-14733
30050,38,14,28664
30060,60,14,-1689
30100,25,15,30255
30100,22,16,38767
30100,45,12,5092
30100,64,12,44496
30100,37,12,73312
30100,35,13,-2973
30100,51,14,19820
30125,53,12,23429
30150,53,12,-6185
30150,27,12,16578
30160,62,16,-9314
30170,53,12,15008
30200,20,12,14589
30200,43,16,10039
30200,49,14,53713
30200,40,14,33973
30200,43,12,23662
30200,41,14,8832
30200,42,14,-23694
30200,33,12,44560
30200,41,12,26286
30200,40,12,7304
30200,51,12,28166
30250,32,12,10025
30260,30,12,30812
30300,34,13,165436
30300,34,12,-8564
30300,52,12,32561
30300,30,12,9774
30300,41,16,69067
30300,24,14,3316
30300,35,13,26724
30300,62,14,46242
30300,49,8,1212
30300,61,14,-4280
30300,60,11,-11800
30400,45,14,62050
30400,32,11,-901
30400,53,10,54491
30400,31,10,3490
30400,59,17,52278
30400,63,8,39385
30400,51,14,28144
30400,55,11,-10666
30420,59,13,14921
30426,38,17,4732
30455,46,10,18824
30455,32,12,1599
30491,35,14,81892
30500,29,16,39932
30500,68,17,81913
30500,37,14,17243
30500,36,16,56910
30500,23,13,7120
30500,40,14,9491
30500,47,12,83597
30500,29,16,69957
30500,41,12,64433
30500,40,10,-19821
30500,40,15,103030
30500,30,17,140791
30500,37,14,75029
30500,48,12,3611
30500,34,12,10354
30500,29,17,70293
30500,30,17,21802
30500,47,6,9236
30500,33,12,-2392
30500,41,12,58586
30500,63,12,33136
30500,36,12,73594
30500,38,12,22529
30500,64,12,21806
30500,23,14,29215
30500,44,13,92529
30500,45,14,140384
30500,66,14,63261
30515,30,16,24590
30544,64,12,-10817
30600,31,12,55060
30600,60,16,32521
30600,29,17,91986
30600,38,12,11433
30600,45,12,58214
30650,34,12,2560
30654,57,16,88721
30700,31,15,31315
30700,71,11,-8140
30700,32,9,-5312
30700,35,12,72016
30700,43,12,5102
30700,46,12,-18836
30700,41,13,73768
30700,48,17,28427
30700,33,14,37126
30700,46,12,15369
30700,26,14,-2709
30700,31,12,-5404
30700,25,16,11753
30700,45,12,33126
30700,59,10,-27222
30700,60,15,4308
30800,27,17,88214
30800,45,12,29580
30800,51,14,25267
30800,31,16,32423
30800,34,12,-262
30800,24,12,466
30800,49,8,23254
30800,38,12,82772
30800,22,10,-21205
30800,57,10,63686
30800,56,12,7832
30800,42,12,-14752
30800,39,14,-25487
30800,42,12,21179
30800,69,14,32045
30800,58,14,7555
30800,26,12,50565
30810,63,8,-14656
30820,49,12,-11018
30830,58,13,8794
30863,81,12,98000
30866,36,9,25122
30900,28,16,74472
30900,35,17,23908
30900,30,12,17625
30920,32,13,-5250
30965,48,14,94180
30980,57,17,-7016
30992,70,12,-680
31000,31,13,30184
31000,39,13,41857
31000,35,12,1685
31000,38,13,46560
31000,30,16,70107
31000,64,16,37506
31000,53,14,3872
31000,29,14,47249
31000,59,12,29675
31000,25,17,37278
31000,49,12,24904
31000,41,13,-9586
31000,80,10,-9295
31000,21,14,-1465
31000,30,15,66016
31000,42,12,55612
31000,30,16,57902
31000,22,16,43972
31000,31,17,46372
31000,35,16,69310
31000,22,17,-17069
31000,23,12,51299
31000,29,16,77320
31000,23,10,46280
31000,56,16,47299
31000,51,12,21829
31000,41,13,98267
31000,83,12,8924
31000,52,16,22715
31000,30,12,18789
31000,24,14,-9214
31000,26,12,60832
31000,57,14,74029
31000,63,14,33528
31000,92,13,18583
31000,26,12,22249
31000,42,11,2054
31000,29,12,-11375
31000,28,16,48941
31000,48,12,9481
31000,43,6,25211
31000,32,14,31691
31000,46,9,68591
31000,29,14,81560
31000,55,13,28415
31000,63,13,-1004
31000,40,13,49748
31000,39,12,44830
31000,44,11,23000
31000,41,11,-16604
31000,84,14,25264
31000,43,14,9263
31000,35,12,3315
31000,38,15,24598
31000,27,14,21186
31000,75,10,17911
31000,35,14,23405
31000,34,14,53007
31000,52,12,9969
31000,59,7,-13047
31000,29,16,49091
31000,21,13,32404
31000,29,16,11832
31000,29,16,-17515
31000,35,11,7215
31000,36,14,7592
31000,38,13,35780
31000,55,14,24249
31000,41,16,24249
31000,56,14,-6132
31000,59,14,64936
31000,38,12,-10314
31000,56,10,12505
31000,45,14,32211
31000,53,12,13832
31000,46,11,13015
31000,28,13,46265
31000,29,14,-22433
31000,56,12,-16015
31000,25,12,-1821
31000,45,16,66618
31000,28,11,-12392
31000,46,17,-30512
31000,37,12,68473
31000,55,9,-1496
31000,44,12,23713
31001,59,14,59012
31005,37,12,-22871
31005,44,12,-25713
31020,33,9,46913
31100,39,12,-1684
31100,43,14,47762
31100,22,14,66354
31100,50,16,10049
31100,48,14,13221
31100,39,15,-10040
31100,50,14,31577
31118,27,16,7566
31124,58,11,24416
31140,25,8,-4935
31200,34,12,36692
31200,25,14,13880
31200,52,10,-7
31200,36,11,-26315
31200,76,11,10037
31201,49,12,49980
31290,74,11,11837
31300,32,13,101540
31300,51,12,13274
31300,29,12,63227
31300,53,16,39765
31300,45,17,19696
31300,42,14,61482
31300,49,12,12215
31300,48,12,-24918
31300,71,14,6239
31350,32,11,71599
31366,59,12,68324
31400,38,12,91792
31400,34,14,52998
31400,56,13,32362
31400,24,16,27597
31400,41,12,11491
31400,55,11,30235
31400,60,17,-25252
31400,58,12,16457
31440,30,13,-4998
31440,86,9,43713
31440,44,12,-9898
31460,27,13,-31202
31500,32,13,18857
31500,27,16,38427
31500,60,11,-13091
31500,27,14,45795
31500,33,12,43047
31500,42,14,-11286
31500,35,12,27048
31500,49,12,42129
31500,33,17,21797
31500,53,12,47025
31500,32,12,53311
31500,26,15,48495
31500,23,12,99406
31500,29,9,37633
31500,32,15,118677
31500,31,11,22323
31500,58,17,45535
31500,40,6,-9109
31500,72,3,-18884
31500,24,16,61812
31500,67,13,-1517
31500,61,16,-14002
31500,48,12,11477
31500,40,14,66158
31500,26,16,53430
31500,32,17,66382
31500,31,12,29320
31500,49,14,48882
31500,48,16,64278
31500,56,12,19034
31501,32,14,169748
31515,39,14,2715
31520,68,11,-9948
31525,47,12,-19814
31574,58,13,17851
31579,51,10,34892
31580,77,14,1996
31600,27,17,101564
31600,67,14,15450
31600,23,13,57845
31600,37,12,24403
31600,55,12,-6387
31600,34,12,-663
31600,51,14,35134
31600,48,13,40827
31650,46,12,46871
31669,24,13,19901
31700,32,11,-10440
31700,33,8,4994
31700,26,13,49466
31700,24,12,7685
31700,51,12,91282
31701,30,12,65279
31771,27,13,23471
31800,41,12,51230
31800,32,11,24010
31800,29,17,35496
31800,30,9,-31108
31800,35,12,56139
31800,54,14,42312
31800,29,14,-11053
31800,45,12,-1007
31800,29,12,118744
31800,40,12,35753
31850,54,11,-3495
31879,26,12,3820
31900,71,11,14945
31900,41,14,109842
31950,34,14,79025
32000,30,16,128427
32000,44,12,44530
32000,24,12,44014
32000,41,12,118688
32000,65,13,-10249
32000,55,11,-11842
32000,47,13,44901
32000,83,12,37967
32000,32,14,9521
32000,27,15,31790
32000,32,16,43352
32000,23,13,32698
32000,57,17,177313
32000,64,15,6460
32000,29,16,29378
32000,43,12,130329
32000,44,15,70772
32000,53,12,901
32000,41,12,16265
32000,36,17,250225
32000,43,10,11738
32000,38,14,244277
32000,43,11,13364
32000,51,13,30278
32000,59,17,110882
32000,42,12,-333
32000,28,17,82799
32000,67,11,98207
32000,33,13,69607
32000,29,16,3892
32000,34,13,-3059
32000,24,16,87867
32000,46,10,-2725
32000,45,10,-300
32000,68,12,5749
32000,40,12,55261
32000,30,14,41098
32000,28,12,28284
32000,39,15,127183
32000,22,17,-2159
32000,25,14,10146
32000,45,11,13902
32000,55,16,179702
32000,81,11,26303
32000,58,13,42237
32000,41,12,82215
32000,53,16,88202
32000,54,9,-8110
32000,56,9,31902
32000,22,12,-6186
32000,48,11,24062
32000,39,14,-3393
32000,48,6,-24367
32000,44,4,-12550
32000,23,12,14163
32000,35,12,-11622
32000,32,12,69558
32000,57,13,36586
32000,35,16,131208
32000,32,17,146571
32000,40,17,53986
32000,63,12,-20855
32000,43,12,-3808
32000,48,16,129745
32000,41,14,-10310
32000,60,12,192
32000,78,10,8510
32000,42,11,-8529
32000,35,14,10779
32000,48,12,14127
32000,59,12,11028
32000,39,12,39607
32000,56,8,25580
32000,67,12,-42996
32000,57,12,-4216
32000,25,11,12560
32000,22,13,25980
32000,40,13,21882
32000,83,7,-15725
32000,51,12,-14372
32000,39,13,-90
32000,43,12,-1645
32000,39,15,27026
32000,61,12,79376
32000,63,12,26897
32000,52,12,36466
32000,45,12,-8725
32000,38,13,40832
32000,53,15,17441
32000,41,16,38889
32000,28,14,39727
32000,29,12,394
32000,31,9,27907
32000,57,12,1832
32000,50,13,27212
32000,31,17,56973
32000,49,12,36844
32000,46,12,-36262
32000,34,12,40832
32000,93,8,-2314
32000,47,12,-26043
32000,37,12,40685
32000,35,12,96925
32000,49,16,55893
32000,25,10,-8871
32000,25,12,-11380
32000,35,13,119892
32000,38,16,77926
32000,31,14,-4714
32000,27,16,75428
32000,66,12,2644
32000,38,14,8901
32000,57,14,59745
32000,33,14,78297
32000,44,14,29705
32000,49,12,22069
32000,54,12,-16108
32000,57,17,11820
32000,59,17,76901
32000,50,13,32014
32000,30,9,32466
32001,30,10,-16764
32007,25,14,22882
32030,55,11,-13668
32034,54,13,121111
32050,68,7,8122
32050,48,12,28923
32070,45,8,13599
32090,66,14,-35666
32100,51,16,-19403
32100,31,14,-42710
32100,46,6,12866
32100,41,10,2070
32100,32,12,35187
32100,38,12,-7943
32100,84,8,-1914
32120,54,13,11329
32120,29,9,26884
32200,35,14,59758
32200,36,13,-4471
32200,31,12,34952
32200,62,16,31026
32200,75,9,-8756
32200,37,12,79249
32230,29,12,-3592
32250,60,16,5775
32250,35,17,27749
32250,52,12,21212
32250,46,12,33014
32300,27,12,45585
32300,32,16,59922
32300,76,14,22274
32300,30,13,47501
32300,25,15,6627
32300,31,12,282
32321,31,12,-7741
32325,58,12,28008
32360,37,15,87890
32400,29,14,7913
32400,69,13,-2533
32400,47,9,-16843
32400,30,14,-11586
32460,43,11,-4514
32472,55,13,-7515
32500,39,15,10305
32500,30,16,28889
32500,26,16,-16184
32500,34,13,112990
32500,35,12,67005
32500,46,12,63092
32500,29,14,17291
32500,37,12,12252
32500,39,12,7851
32500,25,12,37026
32500,40,12,25189
32500,57,12,36947
32500,31,12,61091
32500,42,12,16227
32500,59,10,-20827
32500,44,15,22936
32500,59,12,-9445
32500,40,14,-1335
32500,34,11,42713
32500,38,12,-9180
32500,48,16,12371
32500,55,14,44014
32500,35,11,12824
32500,29,15,29091
32500,31,12,29026
32500,37,13,149868
32500,55,6,53354
32500,29,14,-25907
32500,59,11,-4289
32500,42,12,-22151
32500,39,12,39743
32500,49,12,-5151
32500,58,12,-28044
32500,52,14,-856
32500,34,15,26467
32500,70,16,54756
32500,26,10,33152
32567,58,12,31820
32592,32,12,7865
32600,31,13,56280
32600,49,13,49398
32600,39,17,48568
32600,24,12,44466
32600,42,12,-6039
32600,47,11,-20722
32680,54,12,9838
32700,35,15,31381
32700,23,17,-4229
32700,41,17,78685
32750,48,12,66142
32800,30,16,179216
32800,52,15,57863
32800,28,12,21561
32800,47,12,97952
32800,46,12,33816
32800,29,13,-13908
32800,63,11,48496
32900,51,17,62980
32900,35,12,7625
32900,58,10,6918
32959,30,12,64282
33000,26,16,90329
33000,41,14,65773
33000,40,14,8581
33000,60,10,267
33000,33,12,49192
33000,53,17,79001
33000,26,12,-2080
33000,35,15,-29466
33000,27,14,19538
33000,39,12,58282
33000,32,14,48076
33000,85,13,11292
33000,34,14,67448
33000,36,14,68762
33000,49,12,7585
33000,54,15,42658
33000,28,8,-36903
33000,32,15,65969
33000,45,12,30486
33000,58,15,-26651
33000,37,11,-821
33000,51,12,109664
33000,53,13,32014
33000,30,12,2070
33000,47,16,68401
33000,36,16,14342
33000,32,12,-12398
33000,24,16,-7471
33000,28,12,414
33000,35,14,8138
33000,80,11,18644
33000,19,13,1501
33000,44,12,53346
33000,39,12,25812
33000,45,17,85812
33000,23,12,99892
33000,27,16,47265
33000,43,14,26892
33000,28,12,10249
33000,29,12,25361
33000,30,16,69014
33000,43,16,284973
33000,36,12,-6098
33000,38,16,84748
33000,30,13,16080
33000,44,6,7093
33000,48,6,83599
33000,39,4,-34893
33000,31,10,41305
33000,25,17,31814
33000,30,16,17892
33000,30,16,76390
33000,32,12,28042
33000,41,16,22987
33000,55,12,83337
33000,36,13,-35393
33000,27,10,3549
33000,35,16,-9662
33000,34,12,45415
33000,38,11,-8156
33000,28,15,30832
33000,50,12,13672
33000,50,12,824
33000,50,14,6793
33000,61,12,-4660
33000,25,12,2967
33000,41,12,30113
33000,52,13,-13492
33000,27,16,93748
33000,44,17,6882
33000,39,9,23305
33000,32,16,61432
33000,34,11,-65490
33000,40,16,-37489
33000,41,13,19151
33000,45,17,27980
33000,41,14,9871
33000,50,12,65768
33000,39,17,114089
33000,26,13,-19223
33000,25,11,454
33000,32,12,-20942
33000,59,12,-10791
33000,56,10,50672
33000,24,12,69267
33000,43,12,24014
33000,30,10,-16170
33000,20,13,45634
33000,21,12,19607
33000,53,12,57467
33000,61,16,78716
33000,20,14,2224
33000,25,14,55840
33000,57,17,51459
33005,30,16,34221
33009,31,15,-15090
33010,26,14,-3328
33011,28,14,48273
33012,46,11,38179
33050,36,16,-21427
33051,36,12,21482
33100,34,13,4560
33100,44,13,10686
33100,24,13,42811
33100,33,11,7303
33100,37,12,-3796
33100,47,12,-8401
33120,41,12,51776
33140,65,12,-4148
33150,38,12,-15942
33200,36,14,13173
33200,38,12,-13251
33200,60,12,17362
33200,34,13,-4090
33200,57,14,44612
33201,37,12,-8873
33250,69,14,39250
33278,30,12,-12662
33300,57,16,73642
33300,30,9,54560
33300,24,15,26569
33300,53,16,27070
33300,28,17,37009
33300,38,12,-102
33300,57,0,-19814
33300,31,16,20129
33300,58,12,3406
33350,28,13,143240
33400,52,12,22267
33400,37,13,26542
33400,25,16,43952
33400,23,17,12565
33450,36,14,97585
33500,23,12,20739
33500,39,16,29512
33500,28,14,14014
33500,25,16,66778
33500,40,13,83413
33500,44,16,15179
33500,69,14,31815
33500,33,17,45157
33500,55,12,29522
33500,24,13,37570
33500,25,13,-10227
33500,25,12,18388
33500,31,16,61581
33500,64,4,-8883
33500,34,16,-24143
33500,49,3,-2733
33500,45,16,115302
33500,54,14,3638
33500,24,12,44058
33500,23,9,-10220
33500,56,12,-21458
33500,40,12,2729
33500,49,17,18097
33500,81,6,-6036
33500,59,9,8268
33500,35,17,60025
33500,43,12,47529
33500,37,16,137764
33500,29,16,35420
33510,44,0,28076
33513,58,12,-1584
33587,38,16,43882
33590,44,12,44920
33600,34,17,21278
33600,41,14,-20032
33600,79,12,63402
33600,44,17,-986
33600,40,12,12179
33600,32,16,17532
33600,64,14,13284
33650,51,16,29016
33700,31,12,38510
33700,74,16,312
33800,45,13,23129
33800,49,14,42973
33800,33,12,88714
33800,37,11,-6993
33800,34,12,13295
33800,66,9,-7979
33800,83,10,3315
33800,32,12,-6098
33800,53,7,-16424
33800,39,12,14210
33800,47,12,-16921
33815,59,17,123832
33840,46,12,42226
33860,23,12,42529
33880,33,15,78000
33900,46,13,1014
33900,31,15,-4905
33900,61,17,-2150
33981,24,16,67024
33982,47,12,249
34000,64,13,33863
34000,54,13,58195
34000,28,16,27338
34000,22,14,36629
34000,34,16,57465
34000,37,12,67820
34000,40,16,49848
34000,54,15,15249
34000,30,16,35217
34000,23,14,7204
34000,34,12,34832
34000,26,15,31911
34000,43,12,30313
34000,33,14,20287
34000,40,11,53250
34000,49,13,72032
34000,77,8,-12812
34000,58,12,43698
34000,33,16,4823
34000,38,12,15081
34000,33,12,-10090
34000,59,12,46139
34000,29,16,29091
34000,64,13,77721
34000,37,13,38180
34000,29,14,26607
34000,27,15,21339
34000,49,12,23599
34000,40,14,40748
34000,34,14,48451
34000,27,16,73871
34000,50,14,60986
34000,39,17,48025
34000,25,12,-3643
34000,34,9,-9135
34000,27,12,22326
34000,36,14,57892
34000,35,14,4713
34000,50,17,71645
34000,46,11,20334
34000,33,13,33684
34000,43,14,21926
34000,51,0,8264
34000,52,14,32712
34000,30,12,-14506
34000,60,16,20692
34000,27,12,32674
34000,36,12,-15027
34000,48,0,-45081
34000,28,6,-3845
34000,23,12,45890
34000,40,17,22160
34000,46,4,-36415
34000,59,12,95674
34000,31,16,6409
34000,34,16,14612
34000,23,12,55578
34000,57,13,29101
34000,57,14,29716
34000,39,14,29728
34000,46,15,25264
34000,35,12,-2020
34000,45,11,31777
34000,40,13,-2750
34000,24,12,16282
34000,35,11,29556
34000,62,12,7205
34000,28,12,60672
34000,49,12,-17868
34000,55,12,-8738
34000,31,11,28191
34000,30,13,66810
34000,25,10,23807
34000,44,14,27758
34000,45,10,-25192
34000,38,11,5901
34000,54,9,-35229
34000,54,12,45692
34000,35,17,174267
34000,42,12,60131
34000,58,12,66986
34000,24,16,49428
34000,20,12,-17590
34000,51,11,-292
34000,32,15,74202
34000,43,15,42597
34000,43,12,2669
34000,55,12,-19749
34000,59,16,23486
34000,37,12,10278
34000,31,12,25585
34000,46,11,-4442
34000,30,13,39091
34000,34,12,1679
34000,67,16,3249
34000,56,14,42249
34000,30,13,-5605
34000,47,14,1168
34000,29,14,-5360
34000,32,14,-17867
34000,33,12,-24668
34000,28,13,40291
34000,37,13,56768
34000,59,12,-2217
34000,33,16,42310
34000,36,11,-22788
34010,41,14,-252
34020,55,17,45214
34021,64,12,8323
34050,43,12,11014
34070,52,12,-24328
34100,37,12,55711
34100,61,12,39503
34100,46,16,79194
34100,50,10,63141
34100,51,12,40009
34150,66,12,-11713
34184,40,16,65457
34200,86,12,2669
34200,75,12,-4309
34200,40,12,9680
34200,39,15,48589
34200,30,14,14693
34200,48,12,-13795
34200,50,12,32902
34200,41,11,36820
34201,58,13,10060
34250,25,14,-8180
34250,22,11,18800
34300,31,14,37491
34300,58,12,31662
34300,81,11,-561
34300,41,12,41388
34300,42,12,48367
34300,59,14,23171
34316,25,16,18482
34330,78,12,-8963
